-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.6751717202815019e-11	-8.6751717202815019e-11	-8.1385154477596394e-14	-8.1385154477592052e-14	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0.99999999999999978	1.8016655630349274e-16	0	0	0	0		1.2914328847128376e-26
0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6751717202815019e-11	-8.6751717202815019e-11	-8.1385154477592052e-14	8.1385154477596394e-14	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	6.9388939039071983e-18	5.0041278448382114e-17	0	0	0	0		-4.2853045321664797e-28
0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1385154477596394e-14	8.1385154477592052e-14	-8.6751717202815019e-11	-8.6751717202815019e-11	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1.9404434411130715e-16	-0.99999999999999978	0	0	0	0		-1.3505298697383722e-27
0	0	0	-1000	-4.7174559663525012e-10	9.269584169298454e-14	2.1155089760867033e-13	0	0	0	0	-2.4273927422435497e-10	-1.8539168338599306e-13	-2.4025454613333535e-13	0	0	0	0	0	0	0	0	0	0	4.6906376731222043e-13	4.6906376731219548e-13	-4.9999397989910371e-10	-4.9999397989910371e-10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	1.1183756012840678e-15	-5.7635052771367992	0	0	0	0		-7.8255001797924371e-27
0	0	0	-4.7174559663525012e-10	-1000	4.5180544374200569e-13	9.2695841693008521e-14	0	0	0	0	0	-2.4025454613333535e-13	1.8539168338599306e-13	0	0	0	0	0	0	0	0	0	0	4.0172374544665243e-26	-2.3218508118447715e-26	3.3879762771659692e-10	-3.3879762771659692e-10	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0008255689676423e-16		1.0451154400834779e-27
0	0	0	9.269584169298454e-14	4.5180544374200569e-13	-1000	-7.3866033813920135e-12	0	0	0	0	0	0	-2.4273927422435497e-10	0	0	0	0	0	0	0	0	0	0	1.6119635218250679e-10	1.6119635218250679e-10	4.690637673121972e-13	4.690637673121553e-13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	-5.7635052771367992	-1.0383908980187448e-15	0	0	0	1.9999999999999996		7.7548182426846345e-26
0	0	0	2.1155089760867033e-13	9.2695841693008521e-14	-7.3866033813920135e-12	-1000	0	0	0	2.4025454613333535e-13	-1.8539168338599306e-13	2.4273927422435497e-10	0	0	0	0	0	0	0	0	0	0	0	1.6119635218250679e-10	-1.6119635218250679e-10	-4.690637673121553e-13	4.690637673121972e-13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.999235163266151e-17	2.8841317241192236e-16	0	0	0	1.3877787807814397e-17		2.4294009947697723e-28
0	0	0	0	0	0	0	-27131.259297527686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	-27131.259297527686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	-27131.259297527686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	2.4025454613333535e-13	0	0	0	-1754.815538740286	0	3.0773456319078321e-13	2.0194839173657902e-28	0	0	0	5.0305963115854111e-30	2.4546796537254216e-30	-3.5087138640374753e-13	1.7120770579348584e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.096058421285613996	-5.3323135510215998e-17	0	2	0	0	0.096058421285613996	5.3323135510215998e-17	0	0	0	0	0	1.2307692307692257	0	0	0		2.0194839173657902e-28
0	0	0	-2.4273927422435497e-10	0	0	-1.8539168338599306e-13	0	0	0	0	-16247.2738825541	2.4025454613333485e-13	-7.5730646901217133e-29	0	0	0	-2.4546796537254216e-30	5.0305963115854111e-30	1.7120770579348584e-13	3.5087138640374753e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096058421285613996	0	0.76846737028491996	-2	0	0	-0.096058421285613996	0	0.76846737028491996	0	0	0	0	0	-1.5764539639937885	0	0	0		-7.5730646901217133e-29
0	0	0	-1.8539168338599306e-13	-2.4025454613333535e-13	0	2.4273927422435497e-10	0	0	0	3.0773456319078321e-13	2.4025454613333485e-13	-16700.16320579825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3323135510215998e-17	-0.76846737028491996	0	0	0	2	-5.3323135510215998e-17	-0.76846737028491996	0	0	0	0	0	0	0	0	0	0		0
0	0	0	-2.4025454613333535e-13	1.8539168338599306e-13	-2.4273927422435497e-10	0	0	0	0	2.0194839173657902e-28	-7.5730646901217133e-29	0	-1000	0	0	0	-1.7120770579348584e-13	-3.5087138640374753e-13	-2.4546796537254216e-30	5.0305963115854111e-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	-0.76846737028491996	-5.3323135510215998e-17	0.096058421285613996	0	0	0	-0.76846737028491996	5.3323135510215998e-17	-0.096058421285613996	0	0	0	0	0	2.5711750669811741e-33	0	0	0		1.1117416737279719e-26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40196.888946291816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0		-9.2135272368352899e-13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40196.888946291816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0		-7.193300049137367e-13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40196.888946291816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0		1.1735536032134411e-16
0	0	0	0	0	0	0	0	0	0	5.0305963115854111e-30	-2.4546796537254216e-30	0	-1.7120770579348584e-13	0	0	0	-2132.223308110023	-1.9812393046780927e-10	1.9179354101299982e-13	-3.9286934520420997e-13	0	0	0	9.0742885619425212e-14	-2.4070173285726556e-13	3.6853549805152117e-29	1.4283630151631297e-29	0	0	0	0	0	0	0	0	-2.5770597278456354e-17	0	0	0	0	0	0	0	-0.086329339494745388	0.042124404355260513	-1.1222814134317065	0.086329339494745416	-0.042124404355260527	-1.1222814134317063	0	0	0.87705801930703231	1.7974340685458325	-0.87705801930703164	0		-1.6850068935520812e-27
0	0	0	0	0	0	0	0	0	0	2.4546796537254216e-30	5.0305963115854111e-30	0	-3.5087138640374753e-13	0	0	0	-1.9812393046780927e-10	-52176.493526591483	2.4557077375380624e-15	-7.3067359064718954e-15	0	0	0	2.4070173285726556e-13	9.0742885619425212e-14	4.261393689700971e-29	1.800560200153399e-29	0	0	0	0	0	0	0	0	1.257476388198647e-17	0	0	0	0	0	0	0	-0.042124404355260513	-0.086329339494745388	0.54761725661839489	0.042124404355260527	0.086329339494745416	0.547617256618395	0	0	1.7974340685458328	0.87705801930703164	1.7974340685458325	0		-5.5535807727559231e-28
0	0	0	0	0	0	0	0	0	0	-3.5087138640374753e-13	1.7120770579348584e-13	0	-2.4546796537254216e-30	0	0	0	1.9179354101299982e-13	2.4557077375380624e-15	-52855.827511458789	-1.9812393046780922e-10	0	0	0	-4.805298676866377e-29	6.2021121814324585e-30	1.681561309183651e-13	-1.5864994264227748e-13	0	0	0	0	0	0	0	0	1.797434068545833	0	0	0	0	0	0	0	1.1222814134317065	-0.54761725661839489	-0.086329339494745388	1.1222814134317063	-0.547617256618395	0.086329339494745416	0	0	1.2574763881986462e-17	-1.250862995553731e-16	-1.7667709944243908e-16	0		5.3975566731586818e-13
0	0	0	0	0	0	0	0	0	0	1.7120770579348584e-13	3.5087138640374753e-13	0	5.0305963115854111e-30	0	0	0	-3.9286934520420997e-13	-7.3067359064718954e-15	-1.9812393046780922e-10	-999.99999999959402	0	0	0	4.5028557564580361e-29	8.5778040701340048e-30	8.2051790214988106e-14	-7.7413245298939873e-14	0	0	0	0	0	0	0	0	0.87705801930703187	0	0	0	0	0	0	0	-0.54761725661839489	-1.1222814134317065	-0.042124404355260513	-0.547617256618395	-1.1222814134317063	0.042124404355260527	0	0	-2.5770597278456357e-17	2.9658987503035189e-16	3.1053911333493021e-16	0		-2.0928060382484014e-14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	8.6751717202815019e-11	8.6751717202815019e-11	8.1385154477596394e-14	8.1385154477592052e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.99999999999999978	-1.8016655630349274e-16	0	0	0	0		-2.5839025918269433e-26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	-8.6751717202815019e-11	8.6751717202815019e-11	8.1385154477592052e-14	-8.1385154477596394e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-6.9388939039071983e-18	-5.0041278448382114e-17	0	0	0	0		7.9687964071431103e-11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	-8.1385154477596394e-14	-8.1385154477592052e-14	8.6751717202815019e-11	8.6751717202815019e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1.9404434411130715e-16	0.99999999999999978	0	0	0	0		1.5524782614749512e-27
-8.6751717202815019e-11	8.6751717202815019e-11	8.1385154477596394e-14	4.6906376731222043e-13	4.0172374544665243e-26	1.6119635218250679e-10	1.6119635218250679e-10	0	0	0	0	0	0	0	0	0	0	9.0742885619425212e-14	2.4070173285726556e-13	-4.805298676866377e-29	4.5028557564580361e-29	8.6751717202815019e-11	-8.6751717202815019e-11	-8.1385154477596394e-14	-845578.39532939892	3.8392403358660376e-11	1.1510631330178529e-10	1.14998423009906e-10	0	0	0	0	0	0	0	0	0	1.4142135623730949	0	0	0	0	0	0	0	0	0	-0.67923561081131856	-0.67923561081131856	-4.0704564920234353e-17	-2.0041592815625262	-2.5930887484437655e-16	0	-4.1093749704527231e-16	-1.6768805996870961e-16	1.4142135623730949		2.5421815616441173e-11
-8.6751717202815019e-11	-8.6751717202815019e-11	8.1385154477592052e-14	4.6906376731219548e-13	-2.3218508118447715e-26	1.6119635218250679e-10	-1.6119635218250679e-10	0	0	0	0	0	0	0	0	0	0	-2.4070173285726556e-13	9.0742885619425212e-14	6.2021121814324585e-30	8.5778040701340048e-30	8.6751717202815019e-11	8.6751717202815019e-11	-8.1385154477592052e-14	3.8392403358660376e-11	-1000999.9999999999	-1.1499094358096795e-10	-1.1510631330178529e-10	0	0	0	0	0	0	0	0	0	1.4142135623730949	0	0	0	0	0	0	0	0	0	0.67923561081131856	-0.67923561081131856	8.6384119837515727e-17	2.0041592815625262	8.7866952577132667e-17	0	1.4633043176804358e-16	9.6919005308519148e-17	-1.4142135623730949		3.5005919944015318e-11
-8.1385154477596394e-14	-8.1385154477592052e-14	-8.6751717202815019e-11	-4.9999397989910371e-10	3.3879762771659692e-10	4.690637673121972e-13	-4.690637673121553e-13	0	0	0	0	0	0	0	0	0	0	3.6853549805152117e-29	4.261393689700971e-29	1.681561309183651e-13	8.2051790214988106e-14	8.1385154477596394e-14	8.1385154477592052e-14	8.6751717202815019e-11	1.1510631330178529e-10	-1.1499094358096795e-10	-1000999.9999999997	3.8392403358660376e-11	0	0	0	0	0	0	0	0	0	1.6768805996870966e-16	0	0	0	0	0	0	0	0	0	4.0704564920234353e-17	-8.6384119837515727e-17	-0.67923561081131856	-1.8683147942338335e-16	2.0041592815625262	0	1.4142135623730949	1.4142135623730949	-1.6768805996870966e-16		-6.1166165554885066e-27
-8.1385154477592052e-14	8.1385154477596394e-14	-8.6751717202815019e-11	-4.9999397989910371e-10	-3.3879762771659692e-10	4.690637673121553e-13	4.690637673121972e-13	0	0	0	0	0	0	0	0	0	0	1.4283630151631297e-29	1.800560200153399e-29	-1.5864994264227748e-13	-7.7413245298939873e-14	8.1385154477592052e-14	-8.1385154477596394e-14	8.6751717202815019e-11	1.14998423009906e-10	-1.1510631330178529e-10	3.8392403358660389e-11	-1000.0000000002352	0	0	0	0	0	0	0	0	0	9.6919005308519198e-17	0	0	0	0	0	0	0	0	0	-8.6384119837515727e-17	-4.0704564920234353e-17	0.67923561081131856	2.1597094248329887e-16	-2.0041592815625262	0	1.4142135623730949	-1.4142135623730949	9.6919005308519198e-17		-4.2633813098057958e-27
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.5770597278456354e-17	1.257476388198647e-17	1.797434068545833	0.87705801930703187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730949	1.4142135623730949	1.6768805996870966e-16	9.6919005308519198e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-2.2204460492503131e-16
-1	0	0	0	0	0	0	1	0	0	0	0.096058421285613996	5.3323135510215998e-17	-0.76846737028491996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	-1	0	0	0	0	0	0	1	0	-0.096058421285613996	0	-0.76846737028491996	-5.3323135510215998e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	-1	0	0	0	0	0	0	1	-5.3323135510215998e-17	0.76846737028491996	0	0.096058421285613996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	2	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	-2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	-2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	-1	0	0	0	-0.096058421285613996	-5.3323135510215998e-17	-0.76846737028491996	1	0	0	-0.086329339494745388	-0.042124404355260513	1.1222814134317065	-0.54761725661839489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	-1	0	0.096058421285613996	0	-0.76846737028491996	5.3323135510215998e-17	0	1	0	0.042124404355260513	-0.086329339494745388	-0.54761725661839489	-1.1222814134317065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	-1	5.3323135510215998e-17	0.76846737028491996	0	-0.096058421285613996	0	0	1	-1.1222814134317065	0.54761725661839489	-0.086329339494745388	-0.042124404355260513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0.086329339494745416	0.042124404355260527	1.1222814134317063	-0.547617256618395	1	0	0	-0.67923561081131856	0.67923561081131856	4.0704564920234353e-17	-8.6384119837515727e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-4.9174964021421584e-17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-0.042124404355260527	0.086329339494745416	-0.547617256618395	-1.1222814134317063	0	1	0	-0.67923561081131856	-0.67923561081131856	-8.6384119837515727e-17	-4.0704564920234353e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1.1222814134317063	0.547617256618395	0.086329339494745416	0.042124404355260527	0	0	1	-4.0704564920234353e-17	8.6384119837515727e-17	-0.67923561081131856	0.67923561081131856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5.8390270191283287e-21
0.99999999999999978	6.9388939039071983e-18	1.9404434411130715e-16	1.1183756012840678e-15	0	-5.7635052771367992	3.999235163266151e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99999999999999978	-6.9388939039071983e-18	-1.9404434411130715e-16	-2.0041592815625262	2.0041592815625262	-1.8683147942338335e-16	2.1597094248329887e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-9.8334855436950204e-18
1.8016655630349274e-16	5.0041278448382114e-17	-0.99999999999999978	-5.7635052771367992	0	-1.0383908980187448e-15	2.8841317241192236e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8016655630349274e-16	-5.0041278448382114e-17	0.99999999999999978	-2.5930887484437655e-16	8.7866952577132667e-17	2.0041592815625262	-2.0041592815625262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4.9303806576313238e-32
0	0	0	0	0	0	0	0	0	0	1.2307692307692257	-1.5764539639937885	0	2.5711750669811741e-33	0	0	0	0.87705801930703231	1.7974340685458328	1.2574763881986462e-17	-2.5770597278456357e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.2855875334905871e-33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7974340685458325	0.87705801930703164	-1.250862995553731e-16	2.9658987503035189e-16	0	0	0	-4.1093749704527231e-16	1.4633043176804358e-16	1.4142135623730949	1.4142135623730949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4.9303806576313238e-32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.87705801930703164	1.7974340685458325	-1.7667709944243908e-16	3.1053911333493021e-16	0	0	0	-1.6768805996870961e-16	9.6919005308519148e-17	1.4142135623730949	-1.4142135623730949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	-1.0008255689676423e-16	1.9999999999999996	1.3877787807814397e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730949	-1.4142135623730949	-1.6768805996870966e-16	9.6919005308519198e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6.9388939039071983e-18
